wave number,-1_1,-1_2,-1_3,-1_4,-1_5,-1_6,-1_7,-1_8,-1_9,-1_10,-1_11,-1_12,-1_13,-1_14,-1_15,-1_16,-1_17,-1_18,-2_1,-2_2,-2_3,-2_4,-2_5,-2_6,-2_7,-2_8,-3_1,-3_2,-3_3,-3_4,-3_5,-3_6,-4_1,-4_2,-4_3,-4_4,-4_5,-4_6,-5_1,-5_2,-5_3,-5_4,-5_5,-6_1,-6_2,-6_3,-6_4,-6_5, 
879.6669999999999,64543.0,64543.0,2317.0,19883.0,21476.0,17237.0,33075.0,57020.0,25049.0,21722.0,64543.0,40070.0,39079.0,10551.0,51137.0,64543.0,64543.0,64543.0,64543.0,64543.0,33930.0,64543.0,12769.0,64543.0,27918.0,12355.0,26306.0,27447.0,54957.0,23868.0,18714.0,46249.0,2474.0,2472.0,2762.0,3276.0,970.0,3162.0,1162.0,936.0,2025.0,1066.0,2230.0,615.0,630.0,639.0,491.0,622.0,
881.35,64543.0,64543.0,2332.0,19970.0,21513.0,17450.0,33242.0,56970.0,25210.0,21665.0,64543.0,39896.0,39335.0,10607.0,51345.0,64543.0,64543.0,64543.0,64543.0,64543.0,33864.0,64543.0,12745.0,64543.0,27770.0,12218.0,26162.0,27392.0,54913.0,23752.0,18670.0,46166.0,2477.0,2484.0,2740.0,3295.0,948.0,3168.0,1161.0,926.0,2043.0,1065.0,2198.0,621.0,634.0,633.0,508.0,641.0,
883.03,64543.0,64543.0,2334.0,20101.0,21670.0,17482.0,33208.0,57161.0,25108.0,21938.0,64543.0,40292.0,39404.0,10598.0,51312.0,64543.0,64543.0,64543.0,64543.0,64543.0,34032.0,64543.0,12747.0,64543.0,27904.0,12309.0,26346.0,27623.0,54949.0,23878.0,18673.0,46323.0,2456.0,2471.0,2752.0,3283.0,947.0,3154.0,1161.0,968.0,2089.0,1070.0,2222.0,620.0,640.0,634.0,504.0,635.0,
884.712,64543.0,64543.0,2344.0,19996.0,21591.0,17475.0,33370.0,57345.0,25239.0,21869.0,64543.0,40084.0,39433.0,10681.0,51394.0,64543.0,64543.0,64543.0,64543.0,64543.0,33829.0,64543.0,12688.0,64543.0,27790.0,12274.0,26419.0,27441.0,55020.0,23963.0,18693.0,46123.0,2499.0,2462.0,2726.0,3316.0,935.0,3133.0,1156.0,970.0,2010.0,1043.0,2275.0,608.0,629.0,649.0,495.0,648.0,
886.3939999999999,64543.0,64543.0,2369.0,20090.0,21487.0,17448.0,33323.0,57475.0,25228.0,21965.0,64543.0,40151.0,39397.0,10646.0,51447.0,64543.0,64543.0,64543.0,64543.0,64543.0,33959.0,64543.0,12773.0,64543.0,27893.0,12416.0,26240.0,27567.0,54864.0,23962.0,18685.0,46025.0,2464.0,2436.0,2795.0,3283.0,957.0,3181.0,1197.0,946.0,2057.0,1065.0,2221.0,650.0,654.0,658.0,496.0,650.0,
888.073,64543.0,64543.0,2369.0,20195.0,21565.0,17423.0,33392.0,57237.0,25341.0,21999.0,64543.0,40181.0,39571.0,10644.0,51436.0,64543.0,64543.0,64543.0,64543.0,64543.0,34198.0,64543.0,12796.0,64543.0,27963.0,12419.0,26124.0,27284.0,54937.0,23761.0,18808.0,46159.0,2473.0,2505.0,2724.0,3317.0,957.0,3149.0,1149.0,943.0,2011.0,1060.0,2241.0,639.0,626.0,651.0,494.0,648.0,
889.7539999999999,64543.0,64543.0,2319.0,20090.0,21740.0,17470.0,33451.0,57370.0,25227.0,21997.0,64543.0,40280.0,39590.0,10708.0,51609.0,64543.0,64543.0,64543.0,64543.0,64543.0,34203.0,64543.0,12841.0,64543.0,28059.0,12370.0,26153.0,27435.0,54821.0,23961.0,18740.0,46085.0,2467.0,2437.0,2748.0,3221.0,939.0,3133.0,1161.0,952.0,2057.0,1074.0,2201.0,633.0,639.0,653.0,496.0,647.0,
891.433,64543.0,64543.0,2355.0,20154.0,21654.0,17480.0,33518.0,57617.0,25304.0,22071.0,64543.0,40403.0,39788.0,10755.0,51625.0,64543.0,64543.0,64543.0,64543.0,64543.0,34187.0,64543.0,12765.0,64543.0,28035.0,12466.0,26037.0,27489.0,54919.0,23873.0,18604.0,46083.0,2471.0,2438.0,2753.0,3207.0,925.0,3126.0,1168.0,922.0,2050.0,1033.0,2244.0,629.0,654.0,626.0,499.0,662.0,
893.113,64543.0,64543.0,2373.0,20157.0,21697.0,17683.0,33460.0,57812.0,25411.0,22017.0,64543.0,40531.0,39723.0,10733.0,51666.0,64543.0,64543.0,64543.0,64543.0,64543.0,34293.0,64543.0,12760.0,64543.0,28195.0,12432.0,26194.0,27346.0,54966.0,23831.0,18682.0,46166.0,2495.0,2474.0,2750.0,3279.0,971.0,3133.0,1171.0,922.0,2075.0,1078.0,2220.0,631.0,632.0,664.0,509.0,647.0,
894.793,64543.0,64543.0,2366.0,20276.0,21829.0,17549.0,33588.0,57952.0,25504.0,21933.0,64543.0,40610.0,39907.0,10755.0,51761.0,64543.0,64543.0,64543.0,64543.0,64543.0,34320.0,64543.0,12855.0,64543.0,27844.0,12493.0,26164.0,27299.0,54798.0,23869.0,18642.0,46144.0,2466.0,2477.0,2712.0,3278.0,936.0,3193.0,1197.0,929.0,2047.0,1100.0,2191.0,641.0,647.0,648.0,501.0,675.0,
896.471,64543.0,64543.0,2372.0,20364.0,21838.0,17686.0,33752.0,58145.0,25554.0,22219.0,64543.0,40667.0,40010.0,10753.0,51872.0,64543.0,64543.0,64543.0,64543.0,64543.0,34365.0,64543.0,12951.0,64543.0,28254.0,12554.0,26308.0,27586.0,55101.0,23854.0,18701.0,46128.0,2500.0,2461.0,2737.0,3219.0,956.0,3151.0,1193.0,944.0,2041.0,1055.0,2243.0,632.0,625.0,654.0,528.0,658.0,
898.1510000000001,64543.0,64543.0,2363.0,20379.0,22133.0,17715.0,33974.0,57966.0,25671.0,22297.0,64543.0,40748.0,39984.0,10779.0,52123.0,64543.0,64543.0,64543.0,64543.0,64543.0,34502.0,64543.0,12989.0,64543.0,28265.0,12482.0,26310.0,27498.0,55035.0,23794.0,18596.0,46239.0,2466.0,2433.0,2758.0,3225.0,965.0,3131.0,1166.0,945.0,2020.0,1056.0,2229.0,626.0,647.0,660.0,500.0,646.0,
899.828,64543.0,64543.0,2394.0,20539.0,22132.0,17716.0,33939.0,58615.0,25690.0,22311.0,64543.0,40971.0,40034.0,10889.0,52348.0,64543.0,64543.0,64543.0,64543.0,64543.0,34491.0,64543.0,12858.0,64543.0,28434.0,12530.0,26194.0,27569.0,55132.0,23923.0,18722.0,46142.0,2475.0,2456.0,2723.0,3252.0,938.0,3117.0,1345.0,990.0,2058.0,1073.0,2235.0,637.0,641.0,665.0,531.0,661.0,
901.5060000000001,64543.0,64543.0,2412.0,20610.0,21959.0,17830.0,33993.0,58549.0,25746.0,22356.0,64543.0,41018.0,40103.0,10766.0,52329.0,64543.0,64543.0,64543.0,64543.0,64543.0,34697.0,64543.0,12992.0,64543.0,28330.0,12594.0,26230.0,27472.0,55163.0,23938.0,18823.0,46239.0,2469.0,2481.0,2751.0,3284.0,964.0,3176.0,1450.0,932.0,2078.0,1082.0,2236.0,628.0,631.0,664.0,524.0,660.0,
903.183,64543.0,64543.0,2397.0,20541.0,22222.0,17912.0,34024.0,58701.0,25915.0,22499.0,64543.0,41084.0,40377.0,10907.0,52535.0,64543.0,64543.0,64543.0,64543.0,64543.0,34729.0,64543.0,12957.0,64543.0,28364.0,12709.0,26261.0,27514.0,54831.0,23977.0,18767.0,46312.0,2518.0,2479.0,2754.0,3256.0,941.0,3129.0,1164.0,922.0,2043.0,1085.0,2222.0,645.0,624.0,672.0,514.0,664.0,
904.8610000000001,64543.0,64543.0,2455.0,20672.0,22091.0,18056.0,34116.0,58840.0,25860.0,22699.0,64543.0,40968.0,40519.0,10824.0,52580.0,64543.0,64543.0,64543.0,64543.0,64543.0,34790.0,64543.0,13111.0,64543.0,28369.0,12781.0,26189.0,27512.0,55056.0,23919.0,18919.0,46257.0,2509.0,2466.0,2721.0,3259.0,963.0,3132.0,1183.0,917.0,2024.0,1054.0,2236.0,633.0,642.0,638.0,519.0,655.0,
906.5369999999999,64543.0,64543.0,2430.0,20670.0,22210.0,17868.0,34290.0,58802.0,26011.0,22598.0,64543.0,41107.0,40536.0,10830.0,52505.0,64543.0,64543.0,64543.0,64543.0,64543.0,34862.0,64543.0,13069.0,64543.0,28470.0,12641.0,26366.0,27701.0,54905.0,23939.0,18734.0,46467.0,2436.0,2524.0,2734.0,3272.0,953.0,3201.0,1190.0,928.0,2032.0,1060.0,2214.0,629.0,657.0,656.0,505.0,652.0,
908.215,64543.0,64543.0,2451.0,20670.0,22237.0,17960.0,34330.0,58922.5,25915.0,22570.0,64543.0,41239.0,40501.0,10802.0,52628.0,64543.0,64543.0,64543.0,64543.0,64543.0,34962.0,64543.0,13104.0,64543.0,28498.0,12691.0,26184.0,27652.0,55008.0,24069.0,18831.0,46368.0,2471.0,2485.0,2746.0,3327.0,948.0,3124.0,1161.0,930.0,2099.0,1044.0,2211.0,641.0,655.0,665.0,506.0,660.0,
909.8919999999999,64543.0,64543.0,2463.0,20796.0,22384.0,18230.0,34521.0,58862.5,25981.0,22778.0,64543.0,41521.0,40686.0,10888.0,52763.0,64543.0,64543.0,64543.0,64543.0,64543.0,35022.0,64543.0,13217.0,64543.0,28666.0,12854.0,26244.0,27503.0,55038.0,23951.0,18749.0,46201.0,2467.0,2508.0,2742.0,3340.0,951.0,3167.0,1227.0,949.0,2027.0,1076.0,2237.0,674.0,666.0,662.0,504.0,624.0,
911.567,64543.0,64543.0,2456.0,20907.0,22465.0,18159.0,34714.0,59048.5,26080.0,22805.0,64543.0,41639.0,40668.0,10963.0,53090.0,64543.0,64543.0,64543.0,64543.0,64543.0,35100.0,64543.0,13196.0,64543.0,28905.0,12845.0,26393.0,27552.0,55123.0,23928.0,18824.0,46145.0,2484.0,2488.0,2740.0,3347.0,966.0,3162.0,1223.0,936.0,2073.0,1078.0,2209.0,617.0,645.0,650.0,511.0,647.0,
913.243,64543.0,64543.0,2468.0,21143.0,22710.0,18297.0,34884.0,59340.5,26219.0,23033.0,63638.5,41874.0,40785.0,10996.0,53216.0,64543.0,64543.0,64543.0,64543.0,64543.0,35244.0,64543.0,13133.0,64543.0,29044.0,12825.0,26401.0,27594.0,55174.0,23882.0,18875.0,46252.0,2541.0,2508.0,2823.0,3318.0,973.0,3209.0,1199.0,936.0,2032.0,1084.0,2279.0,672.0,664.0,685.0,520.0,675.0,
914.918,64543.0,64543.0,2490.0,21097.0,22789.0,18397.0,34979.0,59255.5,26356.0,23034.0,62977.5,41824.0,41152.0,10999.0,53193.0,64543.0,64543.0,64543.0,64543.0,64543.0,35400.0,64543.0,13201.0,64543.0,29025.0,12927.0,26423.0,27623.0,55015.0,23998.0,18766.0,46279.0,2514.0,2528.0,2791.0,3355.0,962.0,3181.0,1210.0,936.0,2051.0,1039.0,2200.0,657.0,645.0,646.0,525.0,657.0,
916.5939999999999,64543.0,64543.0,2464.0,21109.0,22872.0,18430.0,35102.0,59402.5,26472.0,23101.0,62302.5,42188.0,41299.0,11049.0,53419.0,64543.0,64543.0,64543.0,64543.0,64543.0,35485.0,64543.0,13312.0,64543.0,29233.0,12989.0,26446.0,27615.0,55141.0,24069.0,18852.0,46500.0,2530.0,2505.0,2744.0,3320.0,971.0,3116.0,1206.0,971.0,2049.0,1053.0,2237.0,639.0,640.0,680.0,520.0,650.0,
918.2669999999999,64543.0,64543.0,2519.0,21430.0,22911.0,18582.0,35437.0,59633.5,26671.0,23335.0,61982.5,42268.0,41231.0,11006.0,53523.0,64543.0,64543.0,64543.0,64543.0,64543.0,35632.0,64543.0,13370.0,64543.0,29423.0,12981.0,26432.0,27697.0,55188.0,24147.0,18876.0,46400.0,2559.0,2494.0,2845.0,3307.0,961.0,3157.0,1204.0,992.0,2066.0,1088.0,2237.0,640.0,658.0,654.0,511.0,658.0,
919.943,64543.0,64543.0,2495.0,21491.0,22845.0,18650.0,35493.0,59759.5,26628.0,23426.0,61577.5,42463.0,41448.0,11097.0,53907.0,64543.0,64543.0,64543.0,64543.0,64543.0,35597.0,64543.0,13346.0,64543.0,29457.0,13083.0,26623.0,27758.0,55118.0,24150.0,18814.0,46054.0,2538.0,2500.0,2799.0,3390.0,953.0,3191.0,1276.0,941.0,2095.0,1082.0,2219.0,635.0,650.0,662.0,526.0,680.0,
921.6160000000001,64543.0,64543.0,2460.0,21572.0,23129.0,18679.0,35937.0,59959.5,26806.0,23511.0,61159.5,42744.0,41522.0,11133.0,53889.0,64543.0,64543.0,64543.0,64543.0,64543.0,35596.0,64543.0,13421.0,64543.0,29512.0,12993.0,26628.0,27750.0,55140.0,24116.0,18827.0,46365.0,2577.0,2521.0,2790.0,3413.0,961.0,3179.0,1280.0,951.0,2087.0,1091.0,2248.0,658.0,643.0,671.0,528.0,670.0,
923.291,64543.0,64543.0,2498.0,21626.0,23071.0,18835.0,35921.0,60028.5,26760.0,23416.0,60700.5,42764.0,41656.0,11098.0,54348.0,64543.0,64543.0,64543.0,64543.0,64543.0,35852.0,64543.0,13502.0,64543.0,29559.0,13170.0,26679.0,27571.0,55259.0,24241.0,18890.0,46227.0,2618.0,2516.0,2824.0,3438.0,1000.0,3195.0,1305.0,954.0,2098.0,1054.0,2279.0,632.0,660.0,677.0,553.0,688.0,
924.9630000000001,64543.0,64543.0,2533.0,21611.0,23287.0,18858.0,35980.0,60179.5,26801.0,23690.0,60319.5,42932.0,41759.0,11123.0,54319.0,64543.0,64543.0,64543.0,64543.0,64543.0,35881.0,64543.0,13477.0,64543.0,29768.0,13087.0,26610.0,27545.0,55354.0,24103.0,18850.0,46248.0,2623.0,2517.0,2815.0,3454.0,973.0,3206.0,1250.0,951.0,2115.0,1088.0,2255.0,625.0,650.0,685.0,528.0,661.0,
926.635,64543.0,64543.0,2565.0,21709.0,23362.0,18842.0,36101.0,60155.5,27030.0,23774.0,59914.5,43113.0,42016.0,11285.0,54676.0,64543.0,64543.0,64543.0,64543.0,64543.0,35871.0,64543.0,13440.0,64543.0,29871.0,13280.0,26761.0,27703.0,55285.0,24310.0,18977.0,46497.0,2657.0,2545.0,2862.0,3488.0,989.0,3142.0,1249.0,970.0,2117.0,1097.0,2290.0,646.0,671.0,695.0,536.0,686.0,
928.309,64543.0,64543.0,2543.0,21607.0,23561.0,19039.0,36181.0,60240.5,27073.0,23901.0,59591.5,43292.0,42237.0,11222.0,54644.0,64543.0,64543.0,64543.0,64543.0,64543.0,35979.0,64543.0,13525.0,64543.0,29848.0,13280.0,26894.0,27841.0,55470.5,24306.0,18984.0,46463.0,2737.0,2570.0,2864.0,3585.0,975.0,3171.0,1221.0,962.0,2106.0,1086.0,2294.0,643.0,673.0,682.0,539.0,676.0,
929.98,64543.0,64543.0,2576.0,21960.0,23666.0,19204.0,36175.0,60031.5,27102.0,23921.0,59364.5,43281.0,42312.0,11280.0,55096.0,64543.0,64543.0,64543.0,64543.0,64543.0,36157.0,64543.0,13642.0,64543.0,30008.0,13363.0,26908.0,28023.0,55459.0,24380.0,19061.0,46489.0,2648.0,2498.0,2870.0,3492.0,986.0,3246.0,1231.0,949.0,2101.0,1096.0,2289.0,645.0,652.0,669.0,529.0,683.0,
931.654,64543.0,64543.0,2549.0,21764.0,23515.0,18931.0,36153.0,60133.5,27076.0,23864.0,59121.5,43339.0,41925.0,11199.0,54681.0,64543.0,64543.0,64543.0,64543.0,64543.0,35958.0,64543.0,13586.0,64543.0,29892.0,13362.0,26780.0,27846.0,55170.0,24172.0,18873.0,46289.0,2644.0,2521.0,2824.0,3429.0,971.0,3187.0,1191.0,959.0,2113.0,1079.0,2225.0,657.0,651.0,684.0,537.0,678.0,
933.324,64543.0,64543.0,2550.0,21800.0,23279.0,18864.0,35790.0,59833.5,26930.0,23685.0,59129.5,43001.0,41846.0,11178.0,54496.0,64543.0,64543.0,64543.0,64543.0,64543.0,35887.0,64543.0,13520.0,64543.0,29696.0,13294.0,26633.0,27792.0,54953.0,24047.0,18821.0,45972.0,2588.0,2571.0,2849.0,3414.0,953.0,3171.0,1199.0,952.0,2099.0,1071.0,2235.0,658.0,675.0,672.0,505.0,698.0,
934.997,64543.0,64543.0,2515.0,21468.0,23029.0,18702.0,35496.0,59657.5,26739.0,23574.0,59215.5,42843.0,41673.0,11105.0,54232.0,64543.0,64543.0,64543.0,64543.0,64543.0,35794.0,64543.0,13364.0,64543.0,29514.0,13204.0,26345.0,27332.0,54599.0,24010.0,18721.0,45769.0,2549.0,2490.0,2842.0,3364.0,959.0,3127.0,1196.0,980.0,2052.0,1065.0,2250.0,616.0,650.0,645.0,541.0,660.0,
936.6669999999999,64543.0,64543.0,2490.0,21316.0,22911.0,18618.0,35272.0,59471.5,26684.0,23488.0,59281.5,42373.0,41542.0,11098.0,53824.0,64543.0,64543.0,64543.0,64543.0,64543.0,35537.0,64543.0,13332.0,64543.0,29334.0,13109.0,26129.0,27310.0,54735.0,23889.0,18641.0,45768.0,2518.0,2494.0,2788.0,3289.0,955.0,3127.0,1216.0,953.0,2076.0,1074.0,2257.0,652.0,677.0,663.0,549.0,661.0,
938.337,64543.0,64543.0,2490.0,21179.0,22718.0,18384.0,35207.0,59230.5,26292.0,23240.0,59607.5,42139.0,41288.0,11082.0,53541.0,64543.0,64543.0,64543.0,64543.0,64543.0,35432.0,64543.0,13218.0,64543.0,29062.0,13018.0,25832.0,27106.0,54159.0,23659.0,18529.0,45337.0,2479.0,2489.0,2745.0,3273.0,931.0,3075.0,1180.0,927.0,2068.0,1085.0,2210.0,656.0,668.0,690.0,528.0,678.0,
940.0089999999999,64543.0,64543.0,2529.0,21140.0,22535.0,18296.0,34847.0,59104.5,26266.0,23120.0,59767.5,41693.0,40896.0,11044.0,53091.0,64543.0,64543.0,64543.0,64543.0,64543.0,35407.0,64543.0,13170.0,64543.0,28862.0,12900.0,25881.0,26873.0,53965.0,23512.0,18336.0,45170.0,2427.0,2434.0,2708.0,3221.0,922.0,3058.0,1214.0,937.0,2031.0,1003.0,2223.0,664.0,672.0,675.0,527.0,691.0,
941.678,64543.0,64543.0,2494.0,21045.0,22587.0,18178.0,34738.0,58867.5,26161.0,22974.0,60079.5,41682.0,40817.0,10906.0,53155.0,64543.0,64543.0,64543.0,64543.0,64543.0,35220.0,64543.0,13074.0,64543.0,28753.0,12883.0,25648.0,26717.0,53865.0,23195.0,18327.0,45131.0,2378.0,2375.0,2723.0,3178.0,940.0,3051.0,1191.0,948.0,2033.0,1050.0,2160.0,648.0,655.0,649.0,510.0,662.0,
943.3489999999999,64543.0,64543.0,2506.0,20977.0,22488.0,18255.0,34692.0,58741.5,26244.0,22886.0,60223.5,41506.0,40706.0,11025.0,52735.0,64543.0,64543.0,64543.0,64543.0,64543.0,35277.0,64543.0,13107.0,64543.0,28480.0,12915.0,25454.0,26684.0,53783.0,23237.0,18191.0,44888.0,2405.0,2395.0,2684.0,3168.0,921.0,3008.0,1157.0,929.0,2013.0,1053.0,2204.0,660.0,666.0,671.0,537.0,684.0,
945.018,64543.0,64543.0,2463.0,20889.0,22489.0,18237.0,34608.0,58744.5,26203.0,22924.0,60552.5,41511.0,40763.0,10968.0,52708.0,64543.0,64543.0,64543.0,64543.0,64543.0,35068.0,64543.0,13122.0,64543.0,28343.0,12873.0,25411.0,26391.0,53322.0,23195.0,18171.0,44715.0,2399.0,2362.0,2642.0,3178.0,911.0,3027.0,1159.0,928.0,1982.0,1017.0,2151.0,659.0,664.0,668.0,540.0,662.0,
946.686,64543.0,64543.0,2467.0,20932.0,22498.0,18149.0,34627.0,58878.5,26021.0,22952.0,60767.5,41349.0,40636.0,10932.0,52661.0,64543.0,64543.0,64543.0,64543.0,64543.0,35014.0,64543.0,13063.0,64543.0,28287.0,12812.0,25273.0,26717.0,53383.0,23178.0,18066.0,44799.0,2386.0,2356.0,2675.0,3168.0,890.0,2999.0,1177.0,923.0,1997.0,1038.0,2168.0,642.0,663.0,670.0,534.0,674.0,
948.3560000000001,64543.0,64543.0,2467.0,20878.0,22553.0,18099.0,34584.0,58832.5,26084.0,22935.0,61013.5,41259.0,40602.0,10960.0,52605.0,64543.0,64543.0,64543.0,64543.0,64543.0,34945.0,64543.0,12881.0,64543.0,28287.0,12895.0,25242.0,26453.0,53149.0,23277.0,18091.0,44388.0,2319.0,2345.0,2611.0,3160.0,893.0,3019.0,1178.0,932.0,2004.0,1023.0,2129.0,635.0,648.0,673.0,532.0,682.0,
950.0239999999999,64543.0,64543.0,2494.0,20960.0,22544.0,18035.0,34625.0,58763.5,26068.0,22865.0,61196.5,41483.0,40644.0,10930.0,52849.0,64543.0,64543.0,64543.0,64543.0,64543.0,35051.0,64543.0,12961.0,64543.0,28400.0,12853.0,25188.0,26418.0,53155.0,23023.0,18022.0,44518.0,2370.0,2325.0,2645.0,3079.0,890.0,2998.0,1156.0,923.0,1992.0,1032.0,2294.0,654.0,631.0,698.0,527.0,678.0,
951.691,64543.0,64543.0,2474.0,20988.0,22637.0,18157.0,34507.0,58715.5,26156.0,22998.0,61320.5,41448.0,40830.0,11032.0,52793.0,64543.0,64543.0,64543.0,64543.0,64543.0,35136.0,64543.0,13084.0,64543.0,28282.0,12875.0,25204.0,26466.0,53290.0,23076.0,18024.0,44657.0,2346.0,2360.0,2605.0,3094.0,891.0,2981.0,1184.0,921.0,1996.0,1002.0,2559.0,656.0,659.0,694.0,513.0,682.0,
953.36,64543.0,64543.0,2437.0,21007.0,22611.0,18080.0,34652.0,58731.5,26153.0,22986.0,61546.5,41369.0,40824.0,10971.0,52602.0,64543.0,64543.0,64543.0,64543.0,64543.0,35271.0,64543.0,13106.0,64543.0,28369.0,12813.0,25314.0,26287.0,53284.0,23081.0,18041.0,44499.0,2390.0,2321.0,2639.0,3119.0,885.0,2995.0,1162.0,938.0,1979.0,1020.0,4187.0,662.0,649.0,663.0,522.0,671.0,
955.0269999999999,64543.0,64543.0,2475.0,20975.0,22742.0,18093.0,34671.0,58876.5,26189.0,22928.0,61563.5,41609.0,40931.0,10992.0,52925.0,64543.0,64543.0,64543.0,64543.0,64543.0,35209.0,64543.0,13142.0,64543.0,28186.0,12883.0,25114.0,26377.0,53221.0,22897.0,17926.0,44328.0,2376.0,2362.0,2634.0,3130.0,902.0,3051.0,1182.0,922.0,1969.0,1051.0,2656.0,671.0,665.0,675.0,545.0,693.0,
956.694,64543.0,64543.0,2479.0,21122.0,22553.0,18270.0,34755.0,59006.5,26257.0,22947.0,61732.5,41549.0,40860.0,11023.0,53024.0,64543.0,64543.0,64543.0,64543.0,64543.0,35004.0,64543.0,13027.0,64543.0,28324.0,12972.0,25149.0,26422.0,52997.0,23153.0,17987.0,44316.0,2388.0,2349.0,2702.0,3126.0,886.0,3023.0,1177.0,917.0,1980.0,1014.0,2474.0,677.0,701.0,675.0,546.0,693.0,
958.362,64543.0,64543.0,2484.0,21236.0,22548.0,18185.0,34919.0,58903.5,26251.0,23177.0,61807.5,41596.0,41021.0,11069.0,52887.0,64543.0,64543.0,64543.0,64543.0,64543.0,35129.0,64543.0,13136.0,64543.0,28422.0,12957.0,25133.0,26306.0,53136.0,22976.0,17996.0,44349.0,2401.0,2362.0,2653.0,3146.0,909.0,3016.0,1156.0,911.0,1986.0,1040.0,2239.0,677.0,665.0,696.0,547.0,691.0,
960.028,64543.0,64543.0,2516.0,21264.0,22777.0,18247.0,34885.0,58860.5,26244.0,23092.0,61743.5,41840.0,41008.0,11042.0,53190.0,64543.0,64543.0,64543.0,64543.0,64543.0,35495.0,64543.0,13023.0,64543.0,28439.0,12921.0,25148.0,26444.0,53219.0,23070.0,17944.0,44327.0,2425.0,2333.0,2631.0,3135.0,915.0,2970.0,1147.0,928.0,1988.0,1020.0,2138.0,683.0,687.0,670.0,541.0,685.0,
961.693,64543.0,64543.0,2510.0,21220.0,22913.0,18370.0,34754.0,59110.5,26442.0,23151.0,61930.5,41755.0,40992.0,11101.0,53183.0,64543.0,64543.0,64543.0,64543.0,64543.0,35416.0,64543.0,13128.0,64543.0,28306.0,13017.0,25107.0,26278.0,53086.0,23031.0,17956.0,44460.0,2429.0,2359.0,2640.0,3200.0,895.0,2992.0,1167.0,919.0,2013.0,1007.0,2125.0,678.0,665.0,685.0,528.0,714.0,
963.3610000000001,64543.0,64543.0,2505.0,21283.0,23058.0,18364.0,34988.0,58989.5,26356.0,23164.0,61773.5,42017.0,41054.0,11079.0,53257.0,64543.0,64543.0,64543.0,64543.0,64543.0,35325.0,64543.0,13184.0,64543.0,28684.0,12965.0,25112.0,26279.0,53089.0,23097.0,18009.0,44441.0,2442.0,2375.0,2656.0,3141.0,901.0,2930.0,1176.0,933.0,1966.0,1021.0,2176.0,690.0,675.0,680.0,541.0,691.0,
965.025,64543.0,64543.0,2546.0,21306.0,22905.0,18440.0,35023.0,59166.5,26398.0,23388.0,61664.5,41859.0,41279.0,11046.0,53220.0,64543.0,64543.0,64543.0,64543.0,64543.0,35620.0,64543.0,13186.0,64543.0,28638.0,12910.0,25177.0,26340.0,53015.0,23130.0,18092.0,44443.0,2390.0,2345.0,2659.0,3141.0,886.0,3047.0,1180.0,913.0,1973.0,1033.0,2159.0,685.0,679.0,683.0,555.0,687.0,
966.69,64543.0,64543.0,2490.0,21425.0,22932.0,18348.0,35024.0,59229.5,26635.0,23439.0,61771.5,41997.0,41334.0,10996.0,53281.0,64543.0,64543.0,64543.0,64543.0,64543.0,35561.0,64543.0,13199.0,64543.0,28575.0,12959.0,25168.0,26368.0,53219.0,23026.0,18020.0,44442.0,2387.0,2404.0,2686.0,3119.0,897.0,3012.0,1147.0,932.0,1996.0,1040.0,2172.0,689.0,702.0,689.0,562.0,720.0,
968.3560000000001,64543.0,64543.0,2577.0,21314.0,22991.0,18379.0,35229.0,59269.5,26607.0,23389.0,61635.5,42157.0,41301.0,11078.0,53670.0,64543.0,64543.0,64543.0,64543.0,64543.0,35674.0,64543.0,13266.0,64543.0,28796.0,13037.0,25260.0,26389.0,52858.0,22871.0,18036.0,44372.0,2402.0,2450.0,2647.0,3171.0,924.0,3016.0,1162.0,943.0,1991.0,1039.0,2188.0,668.0,675.0,705.0,535.0,696.0,
970.02,64543.0,64543.0,2534.0,21505.0,22864.0,18404.0,35457.0,59219.5,26674.0,23616.0,61582.5,42269.0,41465.0,11155.0,53643.0,64543.0,64543.0,64543.0,64543.0,64543.0,35896.0,64543.0,13284.0,64543.0,29031.0,13053.0,25247.0,26614.0,53175.0,22978.0,18102.0,44280.0,2417.0,2370.0,2668.0,3168.0,919.0,3002.0,1172.0,917.0,1982.0,1042.0,2162.0,681.0,666.0,708.0,531.0,700.0,
971.684,64543.0,64543.0,2560.0,21583.0,23074.0,18641.0,35287.0,59337.5,26709.0,23499.0,61456.5,42268.0,41530.0,11149.0,53845.0,64543.0,64543.0,64543.0,64543.0,64543.0,35759.0,64543.0,13212.0,64543.0,28765.0,13045.0,25245.0,26430.0,53163.0,23039.0,17967.0,44375.0,2451.0,2389.0,2620.0,3126.0,935.0,3084.0,1198.0,938.0,2010.0,1023.0,2132.0,691.0,682.0,691.0,555.0,691.0,
973.3480000000001,64543.0,64543.0,2571.0,21548.0,23209.0,18781.0,35451.0,59418.5,26736.0,23560.0,61424.5,42427.0,41405.0,11111.0,53765.0,64543.0,64543.0,64543.0,64543.0,64543.0,35703.0,64543.0,13184.0,64543.0,28730.0,13054.0,25182.0,26262.0,53110.0,23056.0,17988.0,44339.0,2419.0,2424.0,2658.0,3192.0,903.0,2983.0,1180.0,950.0,1994.0,1026.0,2142.0,676.0,692.0,701.0,556.0,722.0,
