wave number,-1_1,-1_2,-1_3,-2_1,-2_2,-2_3,-3_1,-3_2,-4_1,-4_2,-5_1,-5_2,-6_1,-6_2,-6_3,-6_4,-6_5,-6_6,-7_1,-7_2,-7_3,-7_4,-7_5
552.680054,3610.6985,5880.0869,4989.9448,5086.1396,4387.0327,4533.3574,3018.6252,2922.4304,1120.4681,1571.6361,1583.8298,1772.1553,1593.3138,798.0118,856.2708,1048.6606,1390.0851,1129.9521,525.6852,532.4595,582.5892,803.4312,806.1409
550.834351,3664.0339,6103.5625,5225.8198,5500.792,4927.8208,4980.6479,3303.7258,3138.4719,1225.8597,1710.7855,1610.5494,1824.567,1747.3582,808.6611,934.6334,1053.833,1392.4684,1167.6145,562.1346,530.9802,574.3254,838.461,850.6519
548.988647,3766.0957,6130.5698,5342.4121,6242.9707,5205.6353,5483.251,3604.9431,3311.0767,1355.5778,1920.2889,1691.4252,1927.0601,1733.4061,800.3461,949.3107,1061.7113,1436.8312,1148.3816,586.3788,532.2098,562.0027,873.4742,840.9728
547.140991,3820.7222,6408.0361,5739.2065,6853.4712,5605.1699,5893.5518,3858.6316,3617.6362,1478.4651,2135.1094,1764.1393,2024.0892,1746.5385,785.2654,1035.7379,1053.3387,1391.8152,1141.3427,576.7639,542.9163,597.0724,858.3763,862.438
545.295288,3818.4717,6325.3169,5781.1743,7266.0605,5580.8433,6208.9082,4094.6038,3813.0574,1543.0903,2280.7957,1784.0289,2046.625,1721.7639,772.8987,1092.3455,1040.9092,1413.1459,1127.5388,624.0041,540.0816,576.6285,867.6499,917.7327
543.447632,3791.8628,6327.8911,5756.811,7226.4624,5511.8691,6062.6499,4028.6851,3729.6123,1512.9559,2189.5911,1814.7352,2013.6659,1862.0996,786.2499,1075.8497,1032.545,1423.6401,1112.3881,592.7323,548.0744,613.0314,887.7452,916.1638
541.599976,3732.7947,6296.6392,5529.5151,6610.5239,5189.9243,5632.3394,3842.384,3634.0293,1365.1287,2009.1338,1683.0724,1894.1329,1737.1904,767.1238,1017.42,1068.8322,1444.9529,1143.2445,580.4164,522.2395,570.9458,856.4186,871.3011
539.750366,3733.2698,6048.979,5194.1147,6119.3164,4937.1143,5249.5728,3447.864,3378.8796,1263.3601,1832.8191,1651.5662,1878.8086,1609.6344,781.8224,963.0754,1055.0546,1363.4551,1121.3336,584.3379,542.4062,572.1642,830.5173,857.5699
537.90271,3668.8328,6002.9297,5073.8887,5555.3135,4630.3291,4917.0205,3260.4333,3062.9954,1134.593,1647.1206,1593.0281,1743.1351,1579.5049,741.0691,907.4039,1066.9772,1376.6575,1098.0804,551.7449,486.8337,557.1541,799.2186,808.6849
536.053101,3544.9375,5951.4932,5005.0947,5410.6943,4514.3198,4744.1592,2986.5625,2920.3147,1072.134,1634.5651,1560.2052,1712.9808,1557.5011,769.2866,855.8145,1007.2382,1349.2936,1103.23,523.223,523.223,532.687,794.9745,813.9025
534.203491,3572.488,5858.1772,5049.8735,5155.3042,4356.4619,4694.3818,2830.4163,2869.6147,1055.6614,1563.8928,1566.5962,1682.8406,1524.6941,766.4021,863.723,1009.7043,1327.3489,1093.5084,532.5616,521.7482,543.375,812.3592,775.8638
532.353882,3543.2678,5879.7705,4952.7368,4797.3306,4289.2188,4529.7612,2806.7761,2722.9917,1002.7097,1548.6593,1570.2811,1644.606,1491.9022,783.7892,814.8705,1032.4396,1366.2257,1131.0889,506.7603,505.4089,543.247,825.6814,768.9243
530.502319,3505.9543,5843.2573,4928.6016,4900.23,4211.1982,4520.5869,2773.6895,2772.3384,998.4201,1494.2526,1502.3589,1671.2391,1517.2203,752.5305,820.0826,1036.2493,1372.6588,1079.4827,510.6939,533.6616,539.0658,763.3388,775.4982
528.65271,3561.8577,5786.499,4862.6045,4831.5376,4144.0195,4437.1265,2814.9077,2786.5425,1019.7962,1504.7059,1488.4972,1573.5928,1497.9523,760.4573,825.2921,998.1846,1358.8278,1114.3468,518.6778,511.9242,565.9531,745.5994,768.5616
526.801147,3563.718,5829.6968,4846.6025,4621.085,4172.7505,4325.3462,2742.6719,2600.8794,1003.3507,1446.2834,1473.2915,1651.5449,1459.7875,748.1242,834.5501,972.2914,1340.9519,1107.3318,546.9139,515.8546,544.2131,758.9274,753.5258
524.949585,3550.7256,5755.416,4777.9536,4493.0854,4034.0564,4320.2744,2716.3726,2679.9204,966.6614,1401.389,1557.999,1625.5033,1474.2937,765.4987,804.6511,1035.5159,1320.3839,1096.2697,514.3827,480.6306,525.1834,764.1486,780.3496
523.098022,3540.4385,5835.042,4878.0576,4424.5356,4008.8076,4182.9272,2688.7356,2614.4983,983.98,1463.1472,1507.6896,1623.7695,1479.3445,763.968,830.1066,1027.1726,1287.6776,1036.621,530.4584,518.3105,510.2119,792.3131,754.5197
521.244507,3607.074,5774.2871,4820.2275,4337.125,3983.5698,4199.4814,2655.7131,2607.1331,1006.688,1454.7047,1488.4409,1584.2517,1433.1135,773.2336,804.2709,975.6508,1308.9644,1053.9187,535.7308,545.1769,524.9352,779.9808,740.8468
519.390991,3595.4277,5794.5073,4816.3892,4352.2891,4031.1963,4139.1265,2723.8906,2636.1973,986.213,1440.8694,1573.084,1632.4456,1411.1885,771.7015,794.6367,949.7865,1292.4652,1060.415,523.4619,538.3023,509.9706,727.1803,771.7015
517.537476,3513.6482,5770.2061,4827.3887,4362.0493,4062.6135,4134.1006,2657.1543,2576.2258,977.8867,1416.2498,1463.4581,1636.1057,1420.2961,775.5654,807.9368,1012.9558,1323.1819,1043.9784,515.2452,519.2916,543.5701,735.1011,763.4261
515.68396,3500.6797,5836.2642,4850.5181,4336.7437,4023.8938,4112.894,2698.3284,2574.2673,1038.3373,1453.6721,1459.066,1722.0216,1386.2477,747.0634,830.6698,969.5643,1332.308,1046.4282,520.5171,500.2898,523.2141,807.7455,763.2453
513.830444,3556.4736,5822.748,4915.4292,4357.2866,4063.3855,4063.3855,2641.0659,2630.2805,1011.1278,1474.8984,1470.8539,1733.7472,1423.668,752.2791,790.0278,994.9498,1310.4216,1090.6698,529.831,482.645,515.0011,742.8419,756.3236
511.975006,3466.6721,5867.1943,4952.0039,4358.9492,3984.2468,4133.8584,2688.9624,2593.2649,970.4526,1416.5912,1493.4187,1692.9006,1444.896,753.4486,773.6664,963.7133,1397.7213,1086.3678,525.6618,485.2263,501.4005,741.3179,722.448
510.119537,3533.2266,5669.063,4899.623,4363.3057,3959.0464,4066.8489,2730.0979,2661.3738,1009.3008,1455.3335,1456.681,1626.47,1425.6879,772.1353,812.5612,948.6619,1393.3472,1036.2513,493.1964,494.5439,520.147,745.1847,753.2698
508.264069,3529.6934,5801.0913,4986.0288,4356.8813,4038.9392,4073.9668,2671.5198,2617.6313,991.5475,1440.1688,1521.0015,1678.6252,1434.7799,773.2993,852.7847,1002.3251,1325.6559,1034.6582,528.1068,480.9544,520.0236,743.6606,743.6606
506.4086,3514.0393,5726.9819,4875.7466,4417.8032,3992.1858,4095.8965,2794.7993,2673.5791,996.6995,1466.7646,1544.8843,1651.2887,1516.5996,719.2399,822.9506,989.9651,1341.5037,1081.5537,506.4311,491.6153,533.369,770.4218,763.6874
504.551178,3519.9373,5654.2524,4917.6782,4387.1289,4015.4753,4104.3491,2817.0269,2613.6948,995.1161,1444.8709,1531.0515,1611.8457,1545.8638,725.8019,764.8525,965.4916,1355.9972,1101.4952,513.0436,502.2711,523.8162,725.8019,746.0004
502.693756,3552.7563,5665.0244,4857.2739,4472.2461,4142.4146,4228.5747,2893.0935,2716.7346,1044.6908,1463.3749,1505.1086,1589.9225,1612.8087,744.4768,834.6757,990.8408,1305.8635,1039.3058,529.0767,487.3429,557.3479,772.7481,772.7481
500.836334,3394.4373,5678.4819,4878.999,4503.4844,4274.6758,4387.7344,2966.4314,2717.4341,1013.4858,1506.0964,1483.2157,1647.4192,1550.5122,717.3811,803.5206,934.0759,1354.0063,1044.4423,541.0641,492.6107,541.0641,755.0671,763.1427
498.978912,3497.2412,5794.1978,4945.1177,4666.5767,4198.3042,4390.7266,3024.9319,2728.8977,1046.8848,1543.415,1550.1431,1668.5568,1603.9675,714.5191,835.624,898.8677,1337.5366,1034.7743,522.0968,499.2214,539.5897,768.3435,765.6523
497.12149,3599.9954,5796.8535,4956.0474,4869.9487,4350.667,4444.8374,3025.5566,2860.0859,1080.2677,1606.276,1573.989,1677.5763,1646.6346,722.4206,851.5684,973.9898,1331.8369,1101.7924,565.0217,478.9232,550.2235,792.3757,762.7793
495.262115,3510.3694,5815.6465,4992.5254,4836.5088,4344.25,4501.6118,3067.8745,2949.5173,1135.1539,1686.5913,1552.0944,1722.9054,1573.6139,765.2874,883.6447,969.7227,1365.1437,1074.6304,558.1622,485.5338,543.3675,780.0821,728.9733
493.40274,3615.7593,5831.7397,5034.3633,5085.46,4417.1699,4667.2744,3151.8557,2929.9888,1113.3688,1676.7765,1511.3848,1741.3196,1557.1028,743.5905,910.3269,977.5593,1350.027,1058.2383,574.1649,508.2771,545.9272,770.4835,813.5122
491.543365,3699.5891,5783.2964,5084.2461,4974.0112,4332.7671,4616.4204,3219.6641,3020.7036,1131.9237,1734.1824,1570.1744,1770.4792,1513.7126,731.3141,906.0767,961.1941,1373.9026,1012.2786,539.0753,502.7784,559.2402,775.6769,786.4315
489.682037,3589.8411,5842.3955,5022.5518,4980.8877,4346.5166,4611.2861,3224.2712,2959.502,1149.1255,1636.9998,1520.0712,1680.0079,1487.8151,731.1395,911.2363,946.1805,1287.5581,1076.5491,547.0106,498.6264,549.6986,768.7717,784.8997
487.822662,3638.6995,5788.5957,4880.2646,5037.4761,4280.981,4538.9688,3165.7224,2945.3579,1142.1324,1637.9523,1538.5195,1667.5133,1480.7411,740.3705,858.6149,995.6708,1287.2505,1042.6997,557.6294,514.6315,554.942,760.5258,794.118
485.961334,3553.1975,5799.3022,4979.8501,4881.7847,4365.9326,4497.5825,3072.2734,2868.082,1098.8717,1598.603,1480.3871,1632.1871,1452.1764,702.5793,863.783,945.7282,1292.3162,1050.5106,574.9598,507.7916,561.5261,760.344,738.8502
484.100006,3604.7261,5702.5586,5001.4902,4730.1958,4147.3154,4460.2441,2903.658,2785.4702,1065.0327,1489.4342,1484.062,1602.2498,1412.8807,761.5051,835.3724,964.3045,1377.9617,1050.2593,541.2462,491.5536,511.6992,733.3012,788.366
482.238678,3626.6895,5901.2588,5103.6826,4696.8379,4167.8057,4367.8711,2843.8831,2663.9585,1056.7214,1483.7067,1526.6737,1601.8661,1468.9368,768.0364,805.6326,970.7872,1297.0685,1087.604,506.2058,472.6378,516.9476,794.8908,712.9849
480.375397,3623.1357,5872.9971,5028.6279,4424.5479,3999.0076,4256.748,2729.0977,2576.0642,1036.3323,1377.3016,1498.1176,1549.1288,1394.7528,739.662,798.7276,941.0219,1345.0841,1051.0986,495.3453,483.2637,512.7965,739.662,735.6348
478.512115,3643.7402,5736.0391,5000.5806,4422.1455,3908.1296,4104.0728,2708.3123,2634.498,987.769,1375.6294,1464.2065,1511.1792,1444.0753,716.6694,815.9831,955.5591,1342.0775,1041.4521,516.6998,450.938,542.1993,744.853,735.4584
476.648834,3589.196,5752.106,5022.1909,4274.833,3899.1416,4050.76,2611.0562,2484.9312,937.8871,1337.7302,1432.9949,1490.6904,1394.084,724.548,778.2182,943.2541,1325.6544,1062.6704,521.9429,476.3232,536.7022,724.548,756.7501
474.785553,3687.6006,5821.8213,4927.085,4252.3442,3840.5239,4076.6162,2594.3323,2540.675,949.7349,1348.1406,1412.5294,1527.8927,1337.4092,743.1541,814.2501,922.9062,1301.1904,1062.4153,503.0375,493.6475,524.5005,733.7641,727.0569
472.922272,3529.8047,5784.2129,4860.187,4319.7192,3838.2603,3981.7593,2530.677,2499.8313,954.8712,1369.2745,1397.4379,1524.8435,1392.0735,738.9523,804.6667,968.2823,1263.3268,1052.7723,504.2578,488.1645,527.0567,757.7278,710.7889
471.057037,3581.2471,5766.7329,4897.9019,4218.1216,3925.8298,4012.9812,2527.387,2607.8345,958.6641,1376.9901,1399.7836,1563.3599,1399.7836,705.2549,777.6575,954.6417,1295.202,1023.0219,510.8405,458.5498,538.9971,728.0483,750.8418
469.191803,3530.7883,5675.5347,4920.8521,4219.7881,3900.7571,4077.6987,2596.4834,2556.2693,943.6884,1396.766,1486.5771,1603.1978,1399.4469,723.8519,825.7273,931.6241,1323.0403,1040.2019,499.994,497.313,514.7391,738.597,715.809
467.326569,3520.5576,5718.3936,5020.1782,4293.8203,3993.6284,4098.1597,2614.6204,2630.7021,960.8831,1427.2531,1480.8589,1567.9681,1458.0764,751.8206,817.4877,960.8831,1350.8649,1045.3121,502.5539,473.0707,544.0983,735.7389,727.6981
465.461334,3514.3503,5558.917,4918.4829,4274.0288,3943.093,4012.7637,2615.3306,2536.281,935.195,1350.5396,1475.1428,1551.5127,1433.6084,706.0856,814.6111,907.0588,1272.83,1053.0992,491.7143,459.5586,503.7727,719.4838,706.0856
463.594147,3455.905,5691.5273,4842.2852,4275.6777,3879.1863,4029.21,2578.5337,2478.0713,948.3646,1390.3989,1494.8798,1543.1017,1419.8679,707.2549,833.1678,918.8956,1312.708,1072.9379,498.2933,452.7503,530.4412,728.687,740.7424
461.726959,3437.6621,5675.4233,4798.2637,4191.6177,3874.2332,3959.9404,2579.251,2466.7603,937.4225,1345.8709,1453.0049,1541.3904,1390.0636,720.4761,803.505,936.0833,1340.5142,1025.808,495.4947,476.7463,519.5999,755.2947,705.7452
459.859772,3391.3115,5526.7798,4831.916,4123.6636,3863.926,3905.4304,2517.0413,2478.2146,926.4854,1352.2402,1391.067,1491.4808,1368.3065,748.4182,828.7492,911.7581,1282.62,1005.4777,487.342,477.9701,535.5407,704.236,704.236
457.992584,3403.8777,5548.2002,4771.8535,4106.605,3816.1443,3889.7634,2525.803,2515.0947,975.7872,1359.9448,1398.7622,1507.183,1371.9916,725.4824,820.5179,946.3395,1250.1855,1026.6512,503.2867,471.162,554.1508,717.4512,709.42
456.123444,3354.8796,5463.8906,4703.79,4034.6877,3780.4287,3907.5581,2596.1174,2468.988,943.4344,1318.1318,1430.541,1508.1569,1455.9669,725.307,761.4385,948.7872,1302.0734,1018.3739,499.1504,476.4009,536.6202,715.9396,711.925
454.256256,3420.9622,5458.5552,4726.7344,4117.9985,3823.6646,3954.7769,2525.9197,2487.1211,925.8138,1351.26,1419.4919,1502.4406,1418.1541,710.4149,769.2817,933.8411,1272.3251,1023.4791,454.8796,458.8933,533.8146,742.524,689.0088
452.387115,3323.8301,5576.2769,4629.2861,4146.4277,3817.3887,3924.3933,2502.5698,2554.7346,987.1174,1322.8442,1456.6,1500.7394,1383.0343,706.2303,757.0575,910.8766,1310.8063,975.0793,496.2338,468.1451,525.66,750.3697,708.9054
450.517975,3329.7112,5581.6123,4666.9448,4140.0747,3801.7546,3899.3726,2568.8254,2523.3594,976.1804,1325.1984,1410.7812,1540.4929,1367.9897,673.9656,746.1763,907.9815,1262.3484,1021.6463,497.4508,462.6828,516.1721,731.4667,712.7454
448.646881,3458.5842,5597.6392,4738.0063,4192.5474,3823.5605,3953.2407,2548.1492,2532.1062,979.9545,1356.9629,1398.4071,1560.1731,1379.6904,688.5083,748.6692,983.9652,1296.802,1029.4202,500.0041,490.6457,537.4376,739.3109,731.2894
446.775787,3369.5308,5604.3008,4740.8672,4162.126,3893.4722,3973.6672,2538.175,2555.5505,975.707,1360.6436,1448.8582,1578.507,1356.6338,720.4193,749.8242,938.2827,1261.7362,1021.1509,481.1706,474.4877,545.3267,697.6974,701.7072
444.906647,3412.8096,5622.9844,4696.9561,4153.0977,3925.9336,3896.5359,2582.9917,2607.0444,990.1691,1384.366,1413.7637,1572.7787,1369.6671,725.5895,775.0311,877.9232,1285.4827,1051.6371,518.4691,473.0363,507.779,717.572,717.572
443.0336,3349.1914,5560.1655,4806.6978,4248.2764,3904.9409,4026.511,2631.7939,2560.9893,995.2723,1362.6547,1359.9828,1560.3732,1414.7562,688.007,740.1085,876.374,1298.5298,997.9442,494.2963,470.2495,542.39,720.0695,683.9992
441.162506,3365.7402,5671.0054,4797.5156,4359.4351,3798.4783,3956.0806,2568.3804,2573.7229,984.3455,1430.4396,1447.8026,1561.3295,1450.4738,690.511,762.634,901.5376,1258.1458,1017.7358,502.1898,432.738,523.5596,683.8329,715.8876
439.291412,3315.5159,5650.9316,4817.7129,4287.6045,3889.689,3985.8296,2605.1436,2618.4966,989.4471,1367.3331,1444.7798,1488.8442,1451.4562,683.6666,795.8306,930.6946,1280.5396,968.0826,490.0501,471.3561,523.4323,718.384,729.0663
437.418365,3352.0876,5769.7026,4800.5205,4311.9248,3880.7324,4043.5977,2667.2524,2588.4897,977.1916,1380.35,1451.1029,1537.8754,1508.5062,707.5295,787.6271,890.4191,1294.9124,985.2014,512.6251,467.2364,499.2755,734.2287,731.5588
435.545319,3435.353,5716.2461,4903.4526,4310.874,3861.1021,4015.9197,2650.5872,2618.5559,972.9496,1372.0059,1426.7258,1536.166,1462.7611,687.3375,736.7191,954.2647,1225.1958,1011.6541,515.1695,493.8153,533.8544,722.0381,740.723
433.670319,3391.8176,5724.1924,4906.2603,4325.835,3941.5535,4082.9905,2648.6064,2616.583,980.7183,1326.3047,1451.7299,1517.1111,1438.3868,699.1788,759.2227,922.0086,1298.2842,1051.4368,499.0322,483.0204,513.7096,745.8796,748.5482
431.797272,3380.3181,5658.7646,4799.6782,4358.1289,3909.9102,4100.6699,2686.6458,2627.9504,975.1431,1422.0281,1404.6862,1560.7625,1467.3835,676.3304,761.7054,913.7797,1229.9342,1009.8267,509.5823,482.9026,538.9299,745.6976,740.3617
429.922272,3318.1443,5674.7202,4867.8564,4390.4062,4011.647,4125.0083,2636.6443,2677.9878,966.903,1380.3374,1397.6749,1591.0555,1479.0281,700.1711,718.8423,874.8805,1210.9626,1012.2474,520.1271,493.4539,529.4627,696.1702,749.5165
428.047272,3346.6667,5664,4921.3335,4397.3335,4040,4081.3335,2657.3335,2657.3335,1001.3334,1416,1424,1570.6667,1525.3334,701.3334,740,893.3334,1242.6667,1008,529.3333,465.3333,532,716,698.6667
426.172272,3343.1821,5689.2749,4849.4805,4446.9121,4153.6509,4220.3008,2703.3389,2623.3584,986.4254,1426.3177,1422.3187,1568.9496,1482.3041,682.4997,785.1413,883.7838,1259.6919,1018.4175,507.8758,463.8865,495.8787,714.4919,722.4899
424.295319,3394.3386,5698.5439,5030.8706,4596.417,4168.626,4188.6162,2777.3071,2746.6555,1008.8395,1437.9628,1437.9628,1571.231,1441.9608,704.9883,747.634,888.8983,1230.0646,994.1801,499.7554,450.4462,517.0803,722.3131,734.3073
422.420319,3497.4309,5950.2954,5030.9707,4657.9116,4268.8643,4334.1494,2788.6182,2828.5889,1015.2542,1484.243,1397.64,1601.4902,1470.9194,700.8185,758.1097,920.657,1244.4192,969.9542,520.9506,463.6594,512.9565,715.4744,735.4597
420.543365,3489.9133,5919.5322,5017.7495,4821.9414,4361.0596,4498.2583,2882.5085,2811.9111,1029.6576,1554.4767,1441.2543,1578.4531,1445.2504,681.9984,815.2011,880.4705,1246.7782,967.0523,518.1589,502.1746,532.8112,736.6114,727.2873
418.664459,3445.1111,5886.1191,5096.4204,4911.314,4509.1401,4634.3203,2959.04,2916.4255,1074.6829,1567.4124,1416.9301,1669.9532,1463.5397,677.8359,757.738,873.596,1214.5115,1000.1076,535.3439,467.4271,520.6952,747.0844,716.4553
416.787506,3522.8162,5991.1841,5228.3066,5117.8027,4659.8101,4776.9707,3028.8765,2938.343,1102.3779,1579.0099,1476.494,1592.3236,1429.8959,694.9774,781.5167,897.3463,1270.131,997.1993,535.2125,507.2536,508.585,740.2441,750.8951
414.9086,3529.937,6026.9814,5316.2021,5217.7046,4650.6787,4771.8037,2990.8628,2921.6484,1087.4655,1583.946,1536.0283,1686.4366,1473.4691,674.8409,807.9456,913.0983,1245.8601,990.2991,528.4257,477.8459,533.7499,754.7037,721.4276
413.031647,3514.4309,5993.562,5382.7617,5251.02,4590.9834,4855.7964,3044.6868,2900.9692,1128.4503,1526.3356,1477.099,1615.4938,1381.2871,714.5965,817.062,895.5744,1269.5067,988.7248,530.9572,475.067,513.6578,731.8959,726.573
411.150787,3581.416,6093.1968,5281.6572,5143.2964,4729.5444,4913.1387,3043.9375,2941.4973,1035.0452,1601.7924,1438.1541,1670.9727,1412.8766,662.5353,819.5217,929.9442,1261.2119,997.7942,512.2011,473.6197,528.1657,756.9932,737.0374
409.271881,3613.7854,5948.0488,5398.7324,5280.3564,4774.9321,4801.5332,3103.0408,3035.2075,1093.3131,1601.3978,1480.3619,1674.5513,1375.2867,722.2251,810.0093,907.1041,1282.1823,1016.1694,538.6761,468.1827,517.3951,702.2741,726.2153
407.391022,3615.5542,5965.1987,5412.0283,5280.3848,4521.105,4799.02,3073.0215,2963.9832,1093.0436,1574.4083,1457.3915,1623.6085,1321.7583,684.8144,765.9283,869.6478,1240.6444,954.751,545.1921,470.7268,499.981,743.3228,720.7173
405.512115,3589.4033,5802.8687,5333.5874,5107.5879,4613.0479,4694.1421,3019.0872,2963.252,1071.5034,1574.0199,1426.4554,1617.8904,1338.7145,650.0808,756.4335,896.0214,1286.8676,989.0801,509.1635,487.893,518.4694,721.8689,720.5395
403.631256,3511.4304,5887.8262,5287.082,5116.9595,4468.3682,4641.1489,2892.0791,2926.635,1072.5679,1561.6696,1472.6211,1577.6184,1313.1315,684.4764,730.9942,858.5859,1222.754,1006.1139,487.7725,491.7598,502.3924,712.3871,707.0708
401.748444,3575.6716,5894.3438,5265.8442,5091.7778,4485.8667,4657.2759,2863.4604,2864.7893,1049.7141,1502.8185,1464.2847,1594.5024,1334.067,681.6498,746.7586,879.6338,1241.0543,997.8928,481.0082,475.6932,523.5283,708.2248,684.3073
399.867584,3513.6797,5819.8228,5336.2769,5034.7246,4434.2773,4641.5112,2923.8599,2824.228,1068.0524,1497.1332,1440.0109,1551.5985,1333.7371,661.5548,741.2603,895.3574,1235.4337,1020.2291,518.0851,479.5608,516.7567,746.5739,716.0202
397.984772,3580.543,5911.3486,5199.4902,5071.9932,4459.7417,4584.5825,2880.637,2750.4839,1050.5228,1514.0278,1455.5917,1557.8549,1355.9845,701.2339,802.1691,881.8548,1284.2675,1010.6799,537.8783,472.8017,509.9883,758.342,738.4206
396.101959,3457.5015,5840.8408,5281.8511,5044.1812,4434.7368,4737.4673,2956.9338,2813.5352,1059.5569,1534.897,1479.1309,1546.8468,1311.8324,711.6823,748.8597,905.5361,1224.1998,1010.4296,513.8453,470.029,489.9455,699.7324,716.9934
394.219147,3550.8921,5877.8882,5419.9224,5094.7007,4468.1509,4715.0537,2980.0945,2811.5103,1100.4447,1575.6669,1440.2684,1567.7023,1347.3479,699.559,775.2228,886.7275,1168.1439,969.0285,533.6294,465.9301,491.1514,716.8156,728.7626
392.334381,3656.1797,6005.1587,5467.6807,5196.9507,4546.6685,4667.4351,3000.5889,2818.7751,1077.6108,1588.547,1503.6122,1573.9489,1329.7611,674.1703,759.1052,871.9092,1181.1251,992.676,524.2072,489.7025,504.3006,728.5817,725.9275
390.449615,3567.7041,5981.1123,5506.126,5169.1245,4675.5635,4763.1304,3017.0916,2869.8193,1076.0164,1537.7349,1456.8015,1633.2629,1358.62,668.6958,769.5308,878.3266,1190.1193,997.7366,489.5808,453.7578,521.4235,742.9953,707.1723
388.56485,3582.7349,5976.9727,5402.6206,5170.4927,4685.0127,4868.0625,3007.0566,2789.519,1078.4019,1543.9849,1441.8485,1573.1667,1359.6088,660.5709,761.3809,846.2735,1212.373,984.2241,527.9261,488.1327,525.2732,717.6081,714.9552
386.680084,3604.3875,5907.8535,5304.4702,5011.3979,4471.6685,4633.4546,2961.2205,2692.0186,1092.7208,1596.6455,1442.8159,1527.6874,1392.4233,673.6677,749.2564,806.2795,1217.3759,974.6964,505.2508,457.5106,495.968,722.7341,721.408
384.795319,3502.73,5738.0073,5218.2988,4961.0962,4327.3696,4567.3374,2839.8364,2621.0815,1006.2726,1463.6692,1422.5698,1532.6101,1320.4841,656.2647,783.5403,873.6938,1166.6929,961.1958,499.8218,458.7224,514.4055,709.2962,735.812
382.9086,3389.1934,5708.7427,5129.5181,4772.9702,4191.0947,4420.3989,2711.8848,2666.8193,1004.6964,1452.7008,1432.819,1521.6245,1375.8242,652.1248,763.4632,885.4052,1202.1895,960.9562,528.8573,448.0044,526.2064,734.3031,705.1431
381.021881,3327.3921,5623.8359,4912.2432,4591.5625,4137.0444,4274.8574,2687.3562,2566.7695,995.1699,1416.5601,1421.8605,1473.5404,1347.6534,679.7898,734.12,848.0808,1195.2639,943.4899,507.5234,465.1193,498.2475,708.9426,681.1149
379.135162,3367.6301,5454.1831,4790.4604,4491.0566,4008.8311,4190.3281,2592.6248,2568.7783,1002.8702,1428.1295,1414.8816,1485.0957,1367.189,658.4233,763.0822,851.8435,1202.9143,976.3743,503.4223,492.8239,499.4479,712.74,692.868
377.24649,3307.1877,5349.5117,4778.668,4409.1421,3936.3083,4128.3555,2545.6206,2573.4343,1003.944,1452.9375,1439.6929,1479.4268,1360.225,680.7747,766.8649,841.0349,1184.0712,940.3698,512.5677,419.8552,479.4561,700.6417,684.7481
375.359772,3226.9126,5377.3052,4731.1279,4327.2676,3977.6963,4099.5166,2546.3081,2486.7222,987.8034,1386.3674,1387.6916,1493.6223,1334.7263,652.7977,753.4318,848.7694,1215.5543,938.8104,491.2534,444.9088,489.9293,679.2803,691.1975
373.4711,3157.2671,5391.8447,4669.0488,4245.4321,3833.73,4144.8232,2607.8894,2492.7188,979.6133,1420.4393,1404.5537,1501.1912,1346.3064,652.6343,742.6528,843.2617,1178.1836,984.9085,537.4635,467.302,521.5779,692.3483,661.9009
371.582428,3255.7366,5381.2295,4632.1455,4249.6626,3943.9409,4074.9644,2578.1199,2482.8298,988.6321,1369.7915,1359.2037,1454.4937,1416.113,641.883,764.9657,857.6086,1183.1823,978.0444,469.8319,419.54,468.5084,693.4984,686.881
369.691803,3213.9028,5315.0464,4582.0278,4313.4307,3927.0742,4104.375,2552.3337,2507.3469,967.2141,1378.7101,1418.4042,1488.5305,1345.6316,650.984,758.1582,897.0877,1201.4095,1009.5544,464.4215,451.1901,505.4388,703.9095,669.5079
367.803131,3164.1523,5259.4771,4501.5093,4201.2324,3889.05,4057.0464,2559.6299,2513.3315,992.1046,1379.6868,1419.371,1463.0236,1379.6868,681.2452,757.9679,871.7292,1203.7535,973.5853,509.2804,451.0769,486.7927,712.9925,681.2452
365.912506,3166.0024,5165.583,4566.502,4218.6914,3765.083,3987.2585,2584.1138,2560.3093,942.9238,1438.8516,1380.6627,1437.5291,1385.9525,654.6246,751.1652,847.7057,1166.4219,975.9857,501.2176,456.2535,489.3153,723.3932,674.4617
364.021881,3138.7634,5244.9346,4525.6895,4220.2749,3813.0554,4029.8867,2567.5984,2452.572,990.2838,1352.5505,1426.5905,1487.4089,1332.7184,657.1042,758.9091,869.969,1237.5243,978.3846,462.7495,475.9709,515.6351,725.8556,702.057
362.129303,3180.2715,5207.9258,4510.0107,4227.1436,3801.5215,4092.3193,2555.0559,2527.2979,980.7819,1342.9575,1428.875,1464.5638,1390.5426,637.1117,771.9362,855.2101,1190.9495,949.0585,491.7128,474.5293,498.3218,737.5692,674.1224
360.238678,3100.1816,5338.7612,4500.9458,4194.3633,3813.7786,4119.0396,2576.8774,2452.6587,980.5349,1353.191,1407.3715,1477.4097,1387.5493,656.7734,718.8827,885.3887,1181.3992,922.39,486.303,459.8735,496.8748,713.5968,669.9881
358.3461,3133.7498,5275.3218,4423.1846,4124.6064,3765.2559,4042.6958,2556.4106,2477.1421,947.2591,1412.3013,1429.4761,1483.6429,1381.9149,683.0306,721.3438,871.954,1202.2396,945.9379,488.8227,467.6844,475.6113,734.5552,690.9575
